Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Aggregate fuel,Gas and Other Fossil,MW,1493.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,2743.59,13.22,0.48
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Aggregate fuel,Renewables,MW,5228.75,324.39,6.61
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Aggregate fuel,Wind and Solar,MW,2485.16,311.17,14.31
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Bioenergy,MW,2192.89,13.22,0.61
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Coal,MW,24295.0,566.0,2.39
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Gas,MW,1493.14,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Hydro,MW,550.7,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Nuclear,MW,440.0,0.0,0.0
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Solar,MW,2485.16,311.17,14.31
India,IND,Uttar Pradesh,UP,state,2022,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Clean,%,6.98,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Fossil,%,93.01,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.56,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.79,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Renewables,%,4.98,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,%,2.19,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Clean,GWh,11198.69,375.95,3.47
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Fossil,GWh,148994.53,18734.42,14.38
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,903.33,-376.83,-29.44
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,4481.25,-398.52,-8.17
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Renewables,GWh,7995.96,427.24,5.64
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,3514.71,825.76,30.71
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Bioenergy,%,1.97,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Coal,%,92.45,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Gas,%,0.56,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Hydro,%,0.79,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Nuclear,%,2.0,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Other Renewables,%,0.03,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Solar,%,2.19,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Bioenergy,GWh,3162.0,-184.64,-5.52
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Coal,GWh,148091.2,19111.25,14.82
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Gas,GWh,903.33,-376.83,-29.44
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Hydro,GWh,1269.32,-251.31,-16.53
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Nuclear,GWh,3202.73,-51.29,-1.58
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Other Renewables,GWh,49.93,37.43,299.44
India,IND,Uttar Pradesh,UP,state,2022,Electricity generation,Fuel,Solar,GWh,3514.71,825.76,30.71
